"name","url","productCount","stock","minPrice","maxPrice","lastSeen","categories"
"旺达：【接码 | 保号】【一次和长期都有】【可续费保号】【美国实体卡】","https://pay.ldxp.cn/shop/8U81VDV9","8","1261","1.82","1254","2026-08-03T01:24:55.3832550+08:00","【一次接码】Codex 登录验证 稳定高效 | 【长效接码】Codex 登录验证  可续费保号 | 手搓PLUS号（点开商品看详情） | ChatGPT | ChatGPT|Codex | Chatgpt官方直充 | GPT Plus | Open Ai"
"小橘咪","https://pay.ldxp.cn/shop/42AYNTM3","8","727","0.4","17","2026-08-03T01:24:55.3832550+08:00","接码codex、pp和虚拟卡 | 微软邮箱、谷歌邮箱账号可注册gpt、gemini等其他ai软件 | gpt-plus"
"小蓝AI服务站旗舰店(全网最低)","https://pay.ldxp.cn/shop/CodexBro","8","498","3.68","1280","2026-08-03T01:24:55.3832550+08:00","谷歌邮箱/Gemini系列 | 小蓝AI旗舰服务站 | G.P.T直充"
"小鸟助手","https://pay.ldxp.cn/shop/8WUI35HR","8","103","25","265","2026-08-03T01:24:55.3832550+08:00","安卓定位 | 忽略 | 苹果🍎定位 | ios京东弑神不封号"
"小JIANG的商店","https://pay.ldxp.cn/shop/XSMWW894","8","229","3","1700.01","2026-08-03T00:52:11.4988320+08:00","Claude官方直充 | codex接码 | GPT | GPT官方直充"
"星空GPT","https://pay.ldxp.cn/shop/loveai","8","15254","1.75","1200","2026-08-03T01:24:55.3832550+08:00","Claude 官方充值 | codex接码 | Gemini pro 一年订阅 | GPT plus成品号 | GPT官方直充plus pro（质保一个月）"
"AI贝贝","https://pay.ldxp.cn/shop/aibeibei","8","939","0.06","135","2026-08-03T01:24:55.3832550+08:00","福利产品 | 苹果ID | 微软邮箱 | gmail邮箱/gemini | GPT plus | SMS接码"
"AI代理商货源（gptplus成品号可用codex现货）","https://pay.ldxp.cn/shop/2NU3Y4NC","8","239","7.88","160","2026-08-03T01:24:55.3832550+08:00","Ai会员分区 | Chatgpt | Gemini  | Claude | Grok | plus拼车"
"AI工具大全","https://pay.ldxp.cn/shop/2000","8","158","90","800","2026-08-03T01:24:55.3832550+08:00","claude | Gemini | GPT"
"AI开发商","https://pay.ldxp.cn/shop/ai.shop","8","15489","13","1350","2026-08-03T01:24:55.3832550+08:00","Claude | Gemini | gpt"
"ai小店","https://pay.ldxp.cn/shop/YAPYIJ9E","8","126","1.2","1250","2026-08-03T01:24:55.3832550+08:00","API中转余额 | ChatGPT | codex接码 | GPT"
"Ai小伙计","https://pay.ldxp.cn/shop/153180461","8","596","6","1388","2026-08-03T01:24:55.3832550+08:00","接码 | Chat GPT代充 | Gemini"
"AI专卖店","https://pay.ldxp.cn/shop/panda-plus","8","285","18","1265","2026-08-03T00:55:54.5508940+08:00","Gemini | GPT"
"China-Nb","https://pay.ldxp.cn/shop/China-Nb","8","533","0.5","700","2026-08-03T01:24:55.3832550+08:00","神秘代码 | Open Ai 邮箱 | PLUS 提交"
"gpt小铺","https://pay.ldxp.cn/shop/gptxp","8","15459","4.5","1210","2026-08-03T01:13:32.0005790+08:00","接码类 | Gemini | gpt-pro | plus"
"GPT小站","https://pay.ldxp.cn/shop/gptpromax","8","391","2","1150","2026-08-03T01:24:55.3832550+08:00","超值中转站api.lulucoding.com | Chat gpt中国特供 | Claude code中国特供"
"gpt源头","https://pay.ldxp.cn/shop/1ELUEL0C","8","1507","2.2","670","2026-08-03T01:24:55.3832550+08:00","接码 | Gemini充值订阅 | GPT Tame K12 | GPT官方充值"
"harry","https://pay.ldxp.cn/shop/L4IT97IK","8","15273","0.78","17.4","2026-08-03T01:02:52.0019990+08:00","Chatgpt Plus | Gemini分区 | gpt free"
"MZ的AI小铺","https://pay.ldxp.cn/shop/II69ILZB","8","163","5","26.4","2026-08-03T01:24:55.3832550+08:00","工具卡密 | 谷歌系列 | 手搓GPTplus，日抛周抛，看节点决定 | chat gpt 成品号 | GPT | GPT PLUS成品号 | gpt-plus"
"ONE-AI-CLUB","https://pay.ldxp.cn/shop/oneai","8","98","24","1480","2026-08-03T01:24:55.3832550+08:00","Chat GPT | Claude | Gemini"
"Sofresh","https://pay.ldxp.cn/shop/V8DHIJ8G","8","69","3.6","177.27","2026-08-03T01:18:01.1337090+08:00","谷歌系列 | 手搓GPTplus，日抛周抛，看节点决定 | Gemini"
"【悟空AI】GPT / Cloude官方直冲【源头渠道–招代理】","https://pay.ldxp.cn/shop/9F7JF7E3","7","125","135","1680","2026-08-03T01:24:55.3832550+08:00","AI 直充 | Claude Max"
"666AI店铺","https://pay.ldxp.cn/shop/MF3TJHQG","7","10431","7","20.5","2026-08-03T01:24:55.3832550+08:00","gemini 充值 充自己号 | gemini成品号，独享（包含一个邮箱和会员）"
"大行gemini pro批发","https://pay.ldxp.cn/shop/zxpifa","7","955","0.2","1159","2026-08-03T01:24:55.3832550+08:00","谷歌邮箱普号 | Chat gpt | Claude | gemini Pro | GPT | GPT官方直充plus pro（质保一个月）"
"电兵小店","https://pay.ldxp.cn/shop/ZQXOSYAD","7","962","1","146.3","2026-08-03T00:52:11.4988320+08:00","接码 | ChatGPT | claude  grok | Gemini"
"逗哈","https://pay.ldxp.cn/shop/AWVMNOWQ","7","617","7","678","2026-08-03T01:06:13.8323440+08:00","Chatgpt官方直充 | Gemini Pro会员 | GPT-plus成品号 | gpt接码 | Open Ai | TikTok"
"饵季的小店","https://pay.ldxp.cn/shop/gui01","7","800","130","2884","2026-08-03T01:13:32.0005790+08:00","APPLE苹果ID | Chatgpt官方直充"
"华龙中转站","https://pay.ldxp.cn/shop/8DNOSMIZ","7","556","25","165","2026-08-03T00:48:19.5027050+08:00","ChatGPT | Gemini | TikTok"
"思安AI","https://pay.ldxp.cn/shop/B59TMWHM","7","704","0.5","197","2026-08-03T01:24:55.3832550+08:00","百度网盘会员 | 各类接码"
"团子AI","https://pay.ldxp.cn/shop/9KG6P9ZT","7","2591","0.1","29.9","2026-08-03T01:24:55.3832550+08:00","软件服务 / 学习办公 / AI 工具 | 微软邮箱、谷歌邮箱账号可注册gpt、gemini等其他ai软件 | 邮箱 | codex、pp接码 | GPT"
"旋风麦乐鸡-[Ai会员+接码]TG会员版--新增美味superGrok","https://pay.ldxp.cn/shop/82B6IXFT","7","389","1.65","1288","2026-08-03T01:24:55.3832550+08:00","接码 | ChatGPT | Gemini | Gork"
"枕月听风","https://pay.ldxp.cn/shop/QJNY2224","7","6484","5","180","2026-08-03T01:24:55.3832550+08:00","星星云手机 | 一键吃丹安卓"
"ai工具箱","https://pay.ldxp.cn/shop/aiaiai001","7","765","15.6","1440","2026-08-03T01:24:55.3832550+08:00","谷歌邮箱 | 中转站额度 | GPT | ip | Open Ai"
"ai链动","https://pay.ldxp.cn/shop/1H2U5JTI","7","6567","0.8","21","2026-08-03T01:24:55.3832550+08:00","邮箱 | codex接码 | gptplus成品号"
"AI魔法铺","https://pay.ldxp.cn/shop/magic_paw","7","21","15","1500","2026-08-03T01:21:44.1927740+08:00","ChatGPT （session 代充） | Claude | Grok/X 账号 自助充值"
"AI万能工具箱","https://pay.ldxp.cn/shop/grok","7","11489","0.6","1199","2026-08-03T01:24:55.3832550+08:00","邮箱 | ChatGPT | gemini 充值 | Grok"
"AI小店【Chat GPT 稳定成品号】","https://pay.ldxp.cn/shop/gptPlus-new","7","1319","2.45","1200","2026-08-03T01:24:55.3832550+08:00","卡密"
"AI小铺（源头直供，招代理）","https://pay.ldxp.cn/shop/chatgpt_ai","7","221","16","1418.18","2026-08-03T00:55:54.5508940+08:00","ChatGPT | gemini"
"ai小雪","https://pay.ldxp.cn/shop/JDJU29IS","7","169","9.8","1215","2026-08-03T01:02:52.0019990+08:00","发财助手 | ChatGPT | Claude | Gemini | grok-全部"
"gemini 丨chat gpt  批发","https://pay.ldxp.cn/shop/6E2KLHP3","7","781","4.5","305","2026-08-03T01:24:55.3832550+08:00","Gmini | gpt  claude充值 | gpt接码 | grok-全部"
"icloud 邮箱 GPT PLUS直营店","https://pay.ldxp.cn/shop/A87R3DZP","7","1381","0.4","100","2026-08-03T01:24:55.3832550+08:00","中转兑换码 | GPT接码 | icloud plus"
"kilig的小店","https://pay.ldxp.cn/shop/9HL9C97C","7","26991","4","22","2026-08-03T00:48:19.5027050+08:00","gemini 成品 | gemini 充值 | Gemini Pro会员"
"left","https://pay.ldxp.cn/shop/3E7CVGOT","7","398","5","177.27","2026-08-03T01:24:55.3832550+08:00","123 | Gemini | GPT | TG/电报/飞机/ Telegram 账号"
"mortyAI小铺","https://pay.ldxp.cn/shop/C7MLWX4N","7","1389","5.5","72","2026-08-03T00:55:54.5508940+08:00","投流涨粉 | Gemini | gpt接码 | Grok+X会员"
"PYAPI","https://pay.ldxp.cn/shop/9WDGW4R7","7","45","5","1400","2026-08-03T01:24:55.3832550+08:00","GPT | PYAPI"
"TOPSTAR","https://pay.ldxp.cn/shop/COQNA6PX","7","4824","0.3","8","2026-08-03T00:55:54.5508940+08:00","Gmail企业邮 | Gmail邮箱"
"zenai权益开通","https://pay.ldxp.cn/shop/zen","7","30454","0.5","50","2026-08-03T01:24:55.3832550+08:00","Chat GPT | Gmini Pro"
"【卷王KK-AI供应链】chatgpt和claude官方直充源头渠道 【招代理 一件代发】","https://pay.ldxp.cn/shop/BJHWUTAQ","6","303","135","1650","2026-08-03T01:24:55.3832550+08:00","Chatgpt官方直充 | Claude"
"【引力AI供应链】GPT官方直充源头渠道 【招代理 一件代发】","https://pay.ldxp.cn/shop/gpt6","6","131","151","1440","2026-08-03T01:24:55.3832550+08:00","AI直充 | Chat gpt中国特供 | ChatGPT | ChatGPT -（主营推荐👍）"
"🍑桃子的AI小店","https://pay.ldxp.cn/shop/DJOBBG3H","6","614","2.8","1210","2026-08-03T00:55:54.5508940+08:00","GPT"
"阿星：【一手渠道-招代理】订阅充值 GPT （Plus  ）（pro 5x ）（pro 20x ）","https://pay.ldxp.cn/shop/158","6","174","138","1520","2026-08-03T01:24:55.3832550+08:00","AI订阅"
"宝马团队","https://pay.ldxp.cn/shop/qiqi","6","18","28.88","78.8","2026-08-03T01:24:55.3832550+08:00","狗东免root过脸 | 闪购/白骨通用 | 死神/小美"
"陈平安","https://pay.ldxp.cn/shop/NFCG5CVM","6","1085","3.2","18","2026-08-03T01:21:44.1927740+08:00","谷歌/Gemini | ChatGPT"
"飞龙 AI 小铺","https://pay.ldxp.cn/shop/rimon","6","104","0.05","0.5","2026-08-03T01:28:14.9787100+08:00","icloud 有效期卡密"
"黑客AI","https://pay.ldxp.cn/shop/Loong","6","24968","5","1150","2026-08-03T01:21:44.1927740+08:00","谷歌gmail邮箱 | Gemini | GPT"
"靠谱 AI","https://pay.ldxp.cn/shop/1I2Y9GEC","6","669","0.57","93","2026-08-03T01:24:55.3832550+08:00","其他plus成品号 | 邮箱"
"良田杂货铺","https://pay.ldxp.cn/shop/58P3FR8S","6","1200","10","1000","2026-08-03T01:24:55.3832550+08:00","良田"
"灵AI","https://pay.ldxp.cn/shop/H2QPI3X2","6","117","0.2","1525.5","2026-08-03T01:13:32.0005790+08:00","接码 | 虚拟支付 | Gemin | GPT充值"
"赔钱AI的店铺","https://pay.ldxp.cn/shop/Q7Q7VODZ","6","908","11.44","48","2026-08-03T01:09:57.3074800+08:00","瑞幸咖啡 | K12 | plus"
"痞老板-AI供货平台","https://pay.ldxp.cn/shop/piboss","6","413","7","1125","2026-08-03T01:24:55.3832550+08:00","ChatGPT | Gemini"
"商家5291","https://pay.ldxp.cn/shop/YY4KVE2T","6","346","2.5","1250","2026-08-03T00:52:11.4988320+08:00","接码服务 | Gemini Pro | GPT"
"实习社 · 商店","https://pay.ldxp.cn/shop/57WBP0TW","6","294","1","268","2026-08-03T01:24:55.3832550+08:00","实习社 · SITE"
"舒心的小铺","https://pay.ldxp.cn/shop/AIZ3PXUW","6","458","3","1200","2026-08-03T01:24:55.3832550+08:00","Gemini | GPT官方充值 | gpt接码"
"唐伯猫小铺","https://pay.ldxp.cn/shop/VO9EDS29","6","212","0.1","158","2026-08-03T01:24:55.3832550+08:00","美卡接码 | 网络代理 | 邮箱 | Ai大模型充值兑换码 | AI工具 | Chat GPT"
"土豆","https://pay.ldxp.cn/shop/tudou","6","609","3.88","1260","2026-08-03T01:28:14.9787100+08:00","ChatGPT（代充） | ChatGPT（接码） | Gemini（成品号）"
"外星人","https://pay.ldxp.cn/shop/1AGZPUME","6","157","9","154","2026-08-02T23:53:16.2887310+08:00","Chatgpt官方直充 | Gemini | Gemini Pro会员 | GPT | Open Ai"
"王哈哈Ai-Plus Pro源头直供【招代理】","https://pay.ldxp.cn/shop/wanghaha","6","333","1.5","1100","2026-08-03T01:24:55.3832550+08:00","邮箱 | GPT"
"小哀小店","https://pay.ldxp.cn/shop/8YAU8R0V","6","25555","0.49","48","2026-08-03T00:48:19.5027050+08:00","核心 | 邮箱 | gemini 成品 | gemini 充值"
"小久","https://pay.ldxp.cn/shop/VUOJQOHY","6","911","6","1180","2026-08-03T01:24:55.3832550+08:00","接码 | ChatGPT | Claude | gpt中转站api"
"悠长假期","https://pay.ldxp.cn/shop/ycjq","6","1573","1.6","17","2026-08-03T00:52:11.4988320+08:00","Gemini | GPT"
"元筑AI  分销码 h8wthq46","https://pay.ldxp.cn/shop/laoyang","6","725","0.5","150","2026-08-03T01:21:44.1927740+08:00","邮箱 | ChatGPT Plus | codex接码 | Gemini | paypal"
"AI动漫创作 --","https://pay.ldxp.cn/shop/188","6","299","79","659","2026-08-03T01:24:55.3832550+08:00","豹智工坊 | 御灵画布"
"AI无穷大","https://pay.ldxp.cn/shop/7YFY6OKI","6","15582","0.5","1250","2026-08-03T00:59:26.1539510+08:00","邮箱 | Chatgpt官方直充 | Gemini | gpt codex接码"
"Ai小牛马","https://pay.ldxp.cn/shop/liu707945265","6","61","6.2","1200","2026-08-03T01:24:55.3832550+08:00","接码 | chat GPT 代充 | Gemini | PLUS 成品号"
"BrothersAI","https://pay.ldxp.cn/shop/TJFXRQD5","6","210","0.15","200","2026-08-03T01:28:14.9787100+08:00","邮箱 | 中转站额度"
"CodeCtrclc-对接码1101","https://pay.ldxp.cn/shop/1101","6","2998","2.07","350","2026-08-03T01:24:55.3832550+08:00","ChatGPT | ChatGPT-订阅充值 | Gemini pro | OpenAI短信接码"
"CodeFree铺子","https://pay.ldxp.cn/shop/N0IK02WR","6","2810","1","99999","2026-08-03T01:24:55.3832550+08:00","AI IDE账号"
"dataclaw","https://pay.ldxp.cn/shop/911YULZG","6","230","12","838","2026-08-03T01:24:55.3832550+08:00","dataClaw积分组"
"eeeu卡铺","https://pay.ldxp.cn/shop/OZKBUD8M","6","176","1.5","140","2026-08-03T01:24:55.3832550+08:00","流萤 x 'Ai' | Ai"
"gemini gpt grok","https://pay.ldxp.cn/shop/ARA7KSEY","6","103","1","100","2026-08-03T01:24:55.3832550+08:00","会员权益 | Gemini | Grok"
"gemini成品批发","https://pay.ldxp.cn/shop/yepipa","6","304","3.5","38","2026-08-03T01:24:55.3832550+08:00","谷歌ai gemini | Gmail邮箱"
"Gemini源头供货商","https://pay.ldxp.cn/shop/pixelshop","6","2177","2.5","20","2026-08-03T01:24:55.3832550+08:00","0刀卡和长效接码 | Gemini Pro会员 | Google普通邮箱"
"GPT源头供货","https://pay.ldxp.cn/shop/N86JCR1H","6","109","148","1688","2026-08-03T01:24:55.3832550+08:00","全分类"
"gpt源头卡密 对接码hexindiali","https://pay.ldxp.cn/shop/F06LXGPS","6","359","10","1250","2026-08-03T01:13:32.0005790+08:00","谷歌邮箱 | claude | gpt"
"GPT源头直出","https://pay.ldxp.cn/shop/KLUMO4WQ","6","164","148","1588","2026-08-03T01:24:55.3832550+08:00","全分类"
"huihuiaoao","https://pay.ldxp.cn/shop/N3BQ0GOI","6","5572","1.5","45","2026-08-03T01:21:44.1927740+08:00","(量少)超稳定plus-店铺自营 | 过codex验证 | 临时邮箱 | plus 无RT 网页登录使用"
"nine9","https://pay.ldxp.cn/shop/ninie999","6","254","2.65","154.8","2026-08-03T01:21:44.1927740+08:00","谷歌邮箱 | Chat GPT | ChatGpt Plus | Chatgpt plus 成品号 | gpt free | GPT白号"
"ohkey（招代理）","https://pay.ldxp.cn/shop/R7K6NZLZ","6","388","1.5","135","2026-08-03T01:28:14.9787100+08:00","谷歌ai gemini | ChatGPT | codex接码 | Google谷歌邮箱"
"RoAi","https://pay.ldxp.cn/shop/JNPC971G","6","374","5.5","17","2026-08-03T01:02:52.0019990+08:00","Chat GPT | ChatGPT（plus月卡、试用自助订阅、plus成品账号等）"
"waihub","https://pay.ldxp.cn/shop/ABR474FZ","6","49","22","990","2026-08-03T01:24:55.3832550+08:00","waihub api"
"YCYAPI","https://pay.ldxp.cn/shop/ycyapi","6","1205","3.08","13.8","2026-08-03T00:52:11.4988320+08:00","codex接码 | gemini 成品"
"2425","https://pay.ldxp.cn/shop/2425","5","413","0.85","10","2026-08-03T01:24:55.3832550+08:00","美卡接码 | 虚拟卡 | ChatGPT | gpt成品"
"520ai","https://pay.ldxp.cn/shop/xiaoniuai","5","177","1","100","2026-08-03T01:24:55.3832550+08:00","520520AI兑换码"
"白菜的ai小铺🥬","https://pay.ldxp.cn/shop/BaicaiAPI_798","5","894","3.63","1100","2026-08-03T01:24:55.3832550+08:00","接码 | ChatGPT"
"炒鸡变黑的AI店（CDK 代充 PRO，Plus龟头卷价版）","https://pay.ldxp.cn/shop/chaoji","5","484","5.5","1150","2026-08-03T01:24:55.3832550+08:00","谷歌/Gemini | 接码 | ChatGPT"
"大模型API服务商","https://pay.ldxp.cn/shop/5I7VH252","5","22","50","1000","2026-08-03T00:59:26.1539510+08:00","主站额度兑换卡"
"毒师AI","https://pay.ldxp.cn/shop/laobaiai","5","795","3.63","1999","2026-08-03T01:24:55.3832550+08:00","各类接码 | 共享claude20x | Claude成品号"
"芙芙的宝箱","https://pay.ldxp.cn/shop/fufu","5","155","0.78","15.1","2026-08-03T01:13:32.0005790+08:00","提链 | GPT"
"咕噜咕AI","https://pay.ldxp.cn/shop/gulugu","5","300","9","999","2026-08-03T01:24:55.3832550+08:00","授权码"
"海外软体订阅大全","https://pay.ldxp.cn/shop/Hw8888","5","421","18","105","2026-08-03T01:24:55.3832550+08:00","海外流媒体 | 口糧"
"煎饼果子（86）","https://pay.ldxp.cn/shop/yuaotian","5","198","28.86","598","2026-08-03T01:24:55.3832550+08:00","Codex"
"卡比拉","https://pay.ldxp.cn/shop/kabila","5","194","3.5","133","2026-08-03T01:24:55.3832550+08:00","全部商品"
"派大星Ai","https://pay.ldxp.cn/shop/pdxai","5","1022","0.6","48","2026-08-03T01:24:55.3832550+08:00","邮箱 | 越南实卡plus | Codex 手机接码 | gpt系列 | K12"
"泡泡鲸的小店（卷价版，全场低价）","https://pay.ldxp.cn/shop/paopaojing","5","210","6.6","1170","2026-08-03T01:24:55.3832550+08:00","谷歌/Gemini | ChatGPT"
"秋99","https://pay.ldxp.cn/shop/Q888","5","15145","0.1","18.75","2026-08-03T01:09:57.3074800+08:00","邮箱 | 账号 | gemini 成品 | gemini 充值"
"双子星AI","https://pay.ldxp.cn/shop/hajimi3303","5","787","6","24","2026-08-03T01:02:52.0019990+08:00","Gemini | gemini 充值 | gemini pro  18个月  会员 | Gemini Pro会员"
"小翼代充","https://pay.ldxp.cn/shop/HFHW3A3A","5","213","18","1190","2026-08-03T01:02:52.0019990+08:00","Chatgpt | gemini"
"杨一AI会员","https://pay.ldxp.cn/shop/WAF43SE7","5","464","4.89","150.54","2026-08-03T01:24:55.3832550+08:00","codex接码 | GPT plus"
"野马GPT","https://pay.ldxp.cn/shop/M6ZAE7YV","5","43","135","1250","2026-08-03T01:24:55.3832550+08:00","主流AI产品"
"云梦AI","https://pay.ldxp.cn/shop/O8AIK1Z7","5","62","0.5","99","2026-08-03T01:24:55.3832550+08:00","AI工具"
"云末AI","https://pay.ldxp.cn/shop/yunmo-ai","5","15147","4","100","2026-08-03T00:52:11.4988320+08:00","gemini 充值 | gpt接码 | Open Ai | sub专属"
"云枢AI货源","https://pay.ldxp.cn/shop/yunshuai","5","26","9.9","640","2026-08-03T01:24:55.3832550+08:00","Gemini | GPT | Grok"
"云智仓AI","https://pay.ldxp.cn/shop/2XZ9M71J","5","2425","0.9","15","2026-08-03T01:24:55.3832550+08:00","OpenAI / codex 接码"
"ai1998","https://pay.ldxp.cn/shop/ai1998","5","1749","0.2","4.8","2026-08-03T01:24:55.3832550+08:00","ChatGPT"
"AI搬运工","https://pay.ldxp.cn/shop/2WMCCNSQ","5","439","4.66","1101.6","2026-08-03T01:24:55.3832550+08:00","gpt接码 | gpt直充"
"AI批发部【源头直供 招代理 全程质保】","https://pay.ldxp.cn/shop/AI333","5","4996","3.5","118","2026-08-03T01:24:55.3832550+08:00","谷歌cdk | 闲鱼 | ChatGPT"
"ai小店","https://pay.ldxp.cn/shop/xiaoke","5","912","0.75","48","2026-08-03T01:18:01.1337090+08:00","Codex | gemini | gpt系列 | K12"
"AI小铺","https://pay.ldxp.cn/shop/AGQPN4LL","5","2540","0.22","6.8","2026-08-03T00:48:19.5027050+08:00","卡密 | ChatGPT | Gemini"
"ai源头高品质供应商","https://pay.ldxp.cn/shop/CZSYP67X","5","429","9.6","91","2026-08-03T00:55:54.5508940+08:00","Gemini | GPT PLUS成品号 | Open Ai"
"AI源头批发","https://pay.ldxp.cn/shop/4XVZQSFP","5","972","3","55","2026-08-03T01:24:55.3832550+08:00","Gemini"
"ai源头批发","https://pay.ldxp.cn/shop/ATURU7MU","5","172","4.2","388","2026-08-03T01:24:55.3832550+08:00","Gemini | GPT PLUS | Grok | Leonardo"
"aicloudhub","https://pay.ldxp.cn/shop/aicloudhub","5","1751","0.2","3.5","2026-08-03T01:24:55.3832550+08:00","Chatgpt | gpt接码"
"Asuka的小店","https://pay.ldxp.cn/shop/36XN8ELM","5","1699","2","9","2026-08-03T01:24:55.3832550+08:00","各类接码 | Codex 接码 | codex接码 | Open Ai"
"flux0AI","https://pay.ldxp.cn/shop/flux0AI","5","405","142.8","1350","2026-08-03T01:24:55.3832550+08:00","ChatGPT Plus 5x 20x"
"gpt源头代充","https://pay.ldxp.cn/shop/TSPR863S","5","125","1","1140","2026-08-03T01:28:14.9787100+08:00","Chatgpt | Gemini | Grok"
"moon小铺","https://pay.ldxp.cn/shop/BKMYVVF7","5","373","2.68","146","2026-08-03T01:06:13.8323440+08:00","chatgpt | Gemini"
"RPA工具集","https://pay.ldxp.cn/shop/662O6EVO","5","575","15","300","2026-08-03T01:24:55.3832550+08:00","RPA迁移工具卡密"
"superman的小店","https://pay.ldxp.cn/shop/superman","5","94","9.34","134.16","2026-08-03T01:28:14.9787100+08:00","公益站兑换码，可用codex | 谷歌23年带2FA | 谷歌系列 | Chat GPT"
"ton","https://pay.ldxp.cn/shop/ton","5","540","3.75","19","2026-08-03T01:28:14.9787100+08:00","手搓GPTplus，日抛周抛，看节点决定 | GPT-Plus | K12"
"340 【招代理】","https://pay.ldxp.cn/shop/340","4","1059","1","5.5","2026-08-03T01:24:55.3832550+08:00","【长效】codex 实卡接码 | codex账号管理器"
"7QAI批发市场","https://pay.ldxp.cn/shop/1490777","4","12961","0.1","1080","2026-08-03T01:24:55.3832550+08:00","ChatGPT"
"彩虹马的AI店","https://pay.ldxp.cn/shop/AWXK3UJY","4","25699","8","300","2026-08-03T01:06:13.8323440+08:00","谷歌gemini"
"车轱辘","https://pay.ldxp.cn/shop/ABMDLVLX","4","189","3","153","2026-08-03T00:48:19.5027050+08:00","手搓GPTplus，日抛周抛，看ip决定 | ChatGPT Puls/Team（代充到自己账号） | GPT | Open Ai"
"带鱼Ai店【一手渠道-招代理 Plus118】CDK代充plus/pro  对接码：chongpro","https://pay.ldxp.cn/shop/daiyu","4","553","2.9","1150","2026-08-03T01:24:55.3832550+08:00","codex接码 | Gemini | GPT-充自己号"
"鼎尚AI","https://pay.ldxp.cn/shop/8QYLBYPO","4","27","2.86","28.6","2026-08-03T00:48:19.5027050+08:00","proxy"
"风起Ai小卖铺","https://pay.ldxp.cn/shop/FengAi","4","67","3.8","135","2026-08-03T01:13:32.0005790+08:00","Chat GPT | Codex接码 | Gemini"
"咕噜小铺","https://pay.ldxp.cn/shop/gptshop","4","9","8.8","142","2026-08-03T01:24:55.3832550+08:00","邮箱 | 账号 | ChatGPT Plus"
"古法卡商","https://pay.ldxp.cn/shop/OTSMNJN2","4","631","0.5","48.9","2026-08-03T01:24:55.3832550+08:00","plsu"
"桂花卡充（源头 招代理）","https://pay.ldxp.cn/shop/guihua","4","34","140","1300","2026-08-03T01:24:55.3832550+08:00","ChatGPT Plus | ChatGPT Pro | Claude Max 20x"
"海飞丝 GPT卡充唯一源头 PLUS/PRO【招代理】一件代发","https://pay.ldxp.cn/shop/haifs","4","121","120","1150","2026-08-03T01:24:55.3832550+08:00","GPT"
"花花 AI 短信小铺","https://pay.ldxp.cn/shop/aaaa","4","1139","2.5","7.2","2026-08-03T01:24:55.3832550+08:00","ChatGPT"
"久久小铺","https://pay.ldxp.cn/shop/P6B38I40.com","4","16","13","24","2026-08-03T01:24:55.3832550+08:00","云机属于代售→有问题联系官方在线客服【云机APP有在线客服】"
"咖啡猫：Gpt  Claude 源头工厂 AI订阅  IOS专卖 【招代理】质保订阅30天","https://pay.ldxp.cn/shop/XDOESXA6","4","263","135","1250","2026-08-03T01:24:55.3832550+08:00","AI直充"
"骑手服务小店","https://pay.ldxp.cn/shop/saotutu521","4","36","20","30","2026-08-03T01:24:55.3832550+08:00","蜂鸟众包/骑士"
"浅墨","https://pay.ldxp.cn/shop/W58WAJVY","4","466","0.06","12","2026-08-03T01:24:55.3832550+08:00","微软 | Gemini Pro | Gemini充值订阅"
"轻点小铺","https://pay.ldxp.cn/shop/468E0S05","4","85","2.5","15","2026-08-03T00:59:26.1539510+08:00","提链区 | Gemini pro | GPT PLUS 产品区 | PayPal接码"
"清羽688🔥对接码qy688","https://pay.ldxp.cn/shop/OCBP9CJZ","4","987","2.85","40","2026-08-03T01:24:55.3832550+08:00","各类接码 | 邮箱类"
"网流工作室","https://pay.ldxp.cn/shop/SIS7JIN8","4","48","15","188","2026-08-03T01:28:14.9787100+08:00","住宅IP | Figma | Google"
"小八的AI小店","https://pay.ldxp.cn/shop/KT10WAUC","4","303","12.5","125","2026-08-03T01:24:55.3832550+08:00","正价代充 质保30天 | ChatGPT | Plus 实卡稳定渠道"
"小晨","https://pay.ldxp.cn/shop/xczz","4","473","0.2","810","2026-08-03T01:24:55.3832550+08:00","邮箱 | ChatGPT | Gemini"
"小凡的AI小铺","https://pay.ldxp.cn/shop/TAYT91LP","4","2432","0.33","2.18","2026-08-03T01:28:14.9787100+08:00","微软邮箱、谷歌邮箱账号可注册gpt、gemini等其他ai软件 | 邮箱 | codex 邮箱 | GPT/codex一次性接码"
"野号","https://pay.ldxp.cn/shop/LV9C7XJE","4","301","10","1500","2026-08-03T01:24:55.3832550+08:00","中转站余额充值 | GPT/K12/bugteam"
"映核资源站","https://pay.ldxp.cn/shop/DJFT26BF","4","158","3","16","2026-08-03T01:24:55.3832550+08:00","chat gpt | codex接码"
"鱼ai","https://pay.ldxp.cn/shop/S8EK3HL5","4","24951","6.3","131","2026-08-03T01:28:14.9787100+08:00","chatgpt | gemini 成品 | gemini 充值"
"正能量宣扬卡密","https://pay.ldxp.cn/shop/ZEE2USFS","4","224","15","300","2026-08-03T01:24:55.3832550+08:00","自助生成卡密"
"ACZR | 驱动进程隐藏 | 云端读写驱动出租","https://pay.ldxp.cn/shop/JOXS5D3Z","4","230","30","500","2026-08-03T01:24:55.3832550+08:00","YX_DRV | YxTools"
"AI Matrix","https://pay.ldxp.cn/shop/E14UPQGY","4","286","135","1188","2026-08-03T01:24:55.3832550+08:00","GPT正规官方充值"
